,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
1116,LP006382,Female,Yes,3+,Not Graduate,No,2573,8856.0,225.0,360.0,0.0,Semiurban,Y
1117,LP006385,Female,No,3+,Graduate,Yes,5109,7043.0,436.0,240.0,1.0,Semiurban,N
1118,LP006387,Male,No,0,Graduate,No,2223,8970.0,65.0,360.0,1.0,Urban,Y
1119,LP006388,Female,Yes,0,Not Graduate,No,15169,9700.0,394.0,360.0,0.0,Rural,N
1120,LP006392,Male,No,1,Graduate,Yes,16885,8671.0,35.0,180.0,0.0,Rural,N
1121,LP006400,Female,Yes,0,Graduate,No,18514,2752.0,134.0,240.0,1.0,Urban,N
1122,LP006409,Female,No,1,Graduate,Yes,6445,153.0,21.0,360.0,1.0,Rural,N
1123,LP006420,Male,Yes,2,Not Graduate,Yes,4182,2549.0,203.0,180.0,0.0,Rural,N
1124,LP006427,Male,Yes,2,Not Graduate,Yes,17433,4045.0,484.0,240.0,0.0,Semiurban,Y
1125,LP006432,Female,Yes,0,Not Graduate,Yes,17875,6652.0,180.0,180.0,0.0,Semiurban,Y
1126,LP006444,Female,No,0,Graduate,No,14529,6502.0,440.0,180.0,1.0,Semiurban,N
1127,LP006444,Male,Yes,1,Graduate,Yes,14100,6866.0,303.0,360.0,0.0,Urban,N
1128,LP006488,Female,Yes,3+,Not Graduate,Yes,3940,5418.0,335.0,180.0,0.0,Semiurban,Y
1129,LP006491,Male,Yes,1,Not Graduate,Yes,11353,9380.0,456.0,360.0,0.0,Urban,N
1130,LP006495,Female,No,0,Not Graduate,Yes,13012,6503.0,168.0,180.0,0.0,Urban,Y
1131,LP006497,Female,Yes,0,Graduate,No,3583,1457.0,480.0,240.0,0.0,Urban,Y
1132,LP006497,Male,No,1,Graduate,Yes,5761,599.0,123.0,240.0,0.0,Urban,Y
1133,LP006503,Male,Yes,0,Graduate,Yes,3253,8975.0,160.0,360.0,0.0,Urban,N
1134,LP006505,Male,No,0,Not Graduate,No,4600,4013.0,469.0,180.0,0.0,Rural,Y
1135,LP006521,Female,Yes,1,Graduate,No,16268,295.0,423.0,180.0,1.0,Semiurban,N
1136,LP006528,Male,Yes,3+,Graduate,No,11460,4554.0,180.0,180.0,0.0,Urban,N
1137,LP006530,Female,Yes,2,Graduate,No,16511,8084.0,76.0,180.0,1.0,Semiurban,Y
1138,LP006533,Male,Yes,2,Graduate,No,18305,1593.0,27.0,240.0,1.0,Urban,Y
1139,LP006537,Female,Yes,1,Not Graduate,No,5871,1975.0,38.0,360.0,1.0,Semiurban,N
1140,LP006550,Female,Yes,3+,Not Graduate,No,19980,4036.0,484.0,360.0,0.0,Urban,N
1141,LP006555,Male,No,3+,Graduate,Yes,18712,3591.0,181.0,360.0,0.0,Rural,Y
1142,LP006583,Female,No,0,Graduate,No,7557,838.0,107.0,240.0,0.0,Rural,Y
1143,LP006587,Female,No,3+,Not Graduate,No,13304,3828.0,440.0,240.0,1.0,Urban,Y
1144,LP006606,Female,No,1,Not Graduate,Yes,15470,37.0,475.0,180.0,0.0,Urban,N
1145,LP006609,Male,Yes,2,Not Graduate,No,18713,5150.0,391.0,360.0,1.0,Rural,Y
1146,LP006612,Female,Yes,1,Not Graduate,Yes,16751,9634.0,265.0,180.0,0.0,Rural,N
1147,LP006613,Female,No,1,Graduate,No,11236,940.0,28.0,240.0,0.0,Semiurban,N
1148,LP006619,Male,No,0,Graduate,Yes,19994,5481.0,144.0,240.0,0.0,Semiurban,N
1149,LP006624,Female,No,0,Graduate,No,12093,9099.0,147.0,360.0,1.0,Semiurban,Y
1150,LP006636,Male,No,0,Graduate,Yes,15101,7457.0,497.0,240.0,1.0,Rural,N
1151,LP006647,Female,No,2,Not Graduate,Yes,19111,6970.0,245.0,180.0,1.0,Urban,N
1152,LP006656,Male,No,3+,Graduate,No,13891,2981.0,384.0,360.0,0.0,Rural,Y
1153,LP006666,Male,No,2,Graduate,Yes,7785,9110.0,465.0,180.0,1.0,Rural,N
1154,LP006666,Female,No,3+,Not Graduate,Yes,4611,5435.0,195.0,180.0,0.0,Semiurban,Y
1155,LP006686,Female,Yes,3+,Not Graduate,No,8048,4302.0,452.0,360.0,1.0,Semiurban,Y
1156,LP006706,Female,No,3+,Graduate,Yes,9270,4368.0,479.0,180.0,1.0,Urban,Y
1157,LP006706,Female,No,0,Not Graduate,No,4763,7805.0,435.0,180.0,1.0,Rural,Y
1158,LP006706,Female,Yes,3+,Graduate,Yes,17290,6387.0,477.0,180.0,1.0,Rural,N
1159,LP006707,Male,No,3+,Not Graduate,No,9965,5919.0,36.0,360.0,1.0,Semiurban,N
1160,LP006719,Male,No,3+,Graduate,No,9754,2466.0,142.0,360.0,1.0,Semiurban,N
1161,LP006730,Female,Yes,1,Graduate,No,8576,7991.0,429.0,240.0,0.0,Semiurban,Y
1162,LP006730,Female,Yes,2,Graduate,Yes,19920,307.0,356.0,240.0,1.0,Rural,N
1163,LP006740,Female,No,3+,Graduate,No,9883,7956.0,303.0,360.0,0.0,Rural,Y
1164,LP006749,Female,Yes,3+,Graduate,Yes,19293,8683.0,333.0,360.0,1.0,Urban,Y
1165,LP006753,Male,Yes,0,Graduate,Yes,3126,4582.0,231.0,360.0,1.0,Urban,N
1166,LP006767,Male,Yes,2,Graduate,Yes,16368,5651.0,217.0,360.0,1.0,Semiurban,Y
1167,LP006768,Male,No,3+,Graduate,Yes,16311,2101.0,446.0,240.0,1.0,Rural,N
1168,LP006772,Male,No,2,Not Graduate,Yes,8293,2828.0,398.0,180.0,1.0,Rural,N
1169,LP006774,Male,Yes,0,Graduate,Yes,12817,6963.0,285.0,180.0,1.0,Urban,Y
1170,LP006787,Male,Yes,1,Graduate,No,13891,405.0,102.0,240.0,0.0,Rural,Y
1171,LP006788,Female,No,3+,Graduate,No,3079,1139.0,283.0,240.0,1.0,Semiurban,N
1172,LP006803,Female,No,0,Not Graduate,No,12757,1907.0,197.0,240.0,0.0,Rural,Y
1173,LP006804,Male,No,2,Graduate,No,19616,5536.0,254.0,180.0,0.0,Urban,N
1174,LP006804,Female,No,2,Graduate,No,12504,7335.0,372.0,180.0,0.0,Urban,Y
1175,LP006809,Male,No,0,Not Graduate,Yes,5301,5930.0,206.0,360.0,0.0,Semiurban,N
1176,LP006810,Female,No,2,Not Graduate,Yes,10962,3855.0,315.0,360.0,1.0,Semiurban,Y
1177,LP006828,Male,Yes,3+,Not Graduate,Yes,3501,5095.0,404.0,180.0,0.0,Rural,Y
1178,LP006834,Female,No,1,Not Graduate,No,7181,4706.0,445.0,240.0,1.0,Semiurban,Y
1179,LP006835,Male,Yes,2,Not Graduate,Yes,16608,2943.0,424.0,180.0,1.0,Urban,N
1180,LP006858,Male,No,2,Graduate,No,4104,987.0,125.0,180.0,0.0,Urban,N
1181,LP006870,Female,Yes,3+,Not Graduate,No,18015,8589.0,307.0,360.0,1.0,Urban,N
1182,LP006884,Male,No,0,Graduate,No,2134,4301.0,207.0,360.0,1.0,Urban,Y
1183,LP006887,Female,No,2,Graduate,Yes,15527,864.0,187.0,240.0,0.0,Urban,Y
1184,LP006895,Male,Yes,2,Not Graduate,No,5388,513.0,121.0,180.0,0.0,Rural,N
1185,LP006905,Female,Yes,1,Graduate,Yes,5143,351.0,63.0,360.0,0.0,Semiurban,N
1186,LP006922,Female,Yes,0,Not Graduate,Yes,15020,1608.0,82.0,180.0,0.0,Semiurban,Y
1187,LP006924,Male,Yes,3+,Not Graduate,Yes,3284,7691.0,116.0,360.0,0.0,Urban,Y
1188,LP006937,Female,Yes,2,Not Graduate,No,1828,6238.0,36.0,180.0,0.0,Urban,N
1189,LP006954,Male,Yes,2,Not Graduate,Yes,14971,8237.0,59.0,360.0,0.0,Urban,N
1190,LP006960,Female,Yes,0,Graduate,No,11854,7735.0,459.0,240.0,1.0,Urban,Y
1191,LP006961,Female,Yes,0,Graduate,Yes,10852,3027.0,203.0,360.0,0.0,Semiurban,Y
1192,LP006969,Male,Yes,0,Not Graduate,Yes,3296,8713.0,256.0,240.0,0.0,Rural,N
1193,LP006970,Male,No,1,Graduate,Yes,8085,3352.0,459.0,360.0,1.0,Semiurban,Y
1194,LP006975,Female,Yes,3+,Graduate,No,17077,8076.0,163.0,180.0,0.0,Urban,Y
1195,LP006976,Male,No,3+,Not Graduate,No,10849,7658.0,54.0,360.0,0.0,Rural,N
1196,LP006992,Female,Yes,3+,Not Graduate,No,16817,4873.0,482.0,240.0,0.0,Semiurban,Y
1197,LP007003,Female,No,1,Not Graduate,No,11668,6016.0,352.0,240.0,1.0,Semiurban,N
1198,LP007008,Female,No,0,Graduate,No,7449,600.0,85.0,360.0,0.0,Urban,N
1199,LP007015,Female,No,2,Graduate,Yes,16957,8801.0,211.0,240.0,1.0,Semiurban,Y
1200,LP007023,Female,No,1,Not Graduate,No,4369,3830.0,427.0,240.0,1.0,Semiurban,N
1201,LP007034,Male,Yes,1,Graduate,Yes,12573,2127.0,259.0,180.0,0.0,Semiurban,N
1202,LP007038,Male,Yes,0,Not Graduate,Yes,5673,892.0,260.0,360.0,1.0,Urban,Y
1203,LP007047,Male,No,2,Graduate,Yes,9421,6296.0,251.0,360.0,1.0,Rural,N
1204,LP007051,Female,Yes,0,Not Graduate,Yes,19330,6604.0,488.0,180.0,1.0,Urban,Y
1205,LP007057,Female,Yes,1,Graduate,No,11607,2154.0,272.0,360.0,0.0,Rural,N
1206,LP007057,Male,No,0,Not Graduate,No,7491,2476.0,91.0,180.0,1.0,Rural,Y
1207,LP007060,Female,No,2,Graduate,Yes,8171,4789.0,230.0,180.0,0.0,Urban,N
1208,LP007070,Female,Yes,1,Not Graduate,No,12731,6780.0,395.0,240.0,0.0,Rural,N
1209,LP007070,Male,Yes,0,Not Graduate,Yes,10006,765.0,380.0,180.0,0.0,Urban,N
1210,LP007088,Male,No,1,Graduate,Yes,17212,7303.0,364.0,360.0,0.0,Rural,Y
1211,LP007092,Female,No,3+,Graduate,No,5952,9141.0,411.0,360.0,1.0,Semiurban,Y
1212,LP007092,Male,No,0,Not Graduate,Yes,6359,3027.0,308.0,240.0,0.0,Urban,N
1213,LP007093,Male,Yes,2,Not Graduate,Yes,4658,7193.0,195.0,240.0,0.0,Rural,Y
1214,LP007103,Female,Yes,3+,Not Graduate,Yes,4936,1394.0,54.0,360.0,1.0,Rural,N
1215,LP007111,Male,Yes,0,Graduate,Yes,17131,2452.0,355.0,240.0,1.0,Semiurban,N
1216,LP007113,Female,Yes,0,Graduate,Yes,13213,7653.0,176.0,180.0,0.0,Urban,Y
1217,LP007119,Female,No,0,Not Graduate,No,14058,6730.0,246.0,180.0,0.0,Rural,Y
1218,LP007127,Female,Yes,2,Not Graduate,No,19020,4738.0,85.0,180.0,1.0,Urban,N
1219,LP007130,Male,No,1,Graduate,No,8005,8670.0,83.0,360.0,0.0,Rural,N
1220,LP007138,Male,No,2,Not Graduate,No,9859,4322.0,324.0,180.0,0.0,Rural,Y
1221,LP007144,Female,No,2,Graduate,No,12953,7366.0,193.0,360.0,1.0,Semiurban,N
1222,LP007166,Female,Yes,1,Not Graduate,Yes,7690,5877.0,307.0,240.0,0.0,Rural,Y
1223,LP007171,Male,No,3+,Not Graduate,Yes,4971,2649.0,416.0,240.0,1.0,Urban,Y
1224,LP007199,Male,No,3+,Graduate,No,12395,3865.0,148.0,240.0,1.0,Rural,N
1225,LP007231,Female,Yes,2,Not Graduate,Yes,3058,4594.0,499.0,240.0,0.0,Urban,N
1226,LP007241,Female,Yes,2,Not Graduate,No,13993,7478.0,75.0,240.0,0.0,Rural,Y
1227,LP007251,Female,No,0,Graduate,No,16738,7601.0,455.0,180.0,0.0,Rural,Y
1228,LP007256,Female,Yes,0,Not Graduate,Yes,6133,3136.0,365.0,180.0,0.0,Urban,Y
1229,LP007261,Male,No,3+,Graduate,Yes,12130,2367.0,335.0,180.0,1.0,Semiurban,Y
1230,LP007273,Female,No,2,Not Graduate,Yes,19797,5887.0,48.0,240.0,0.0,Rural,Y
1231,LP007276,Female,Yes,1,Graduate,No,3125,4465.0,103.0,240.0,1.0,Urban,N
1232,LP007287,Female,Yes,1,Graduate,Yes,1500,6662.0,340.0,240.0,0.0,Rural,N
1233,LP007308,Male,Yes,3+,Not Graduate,No,17202,58.0,141.0,240.0,0.0,Rural,Y
1234,LP007326,Male,No,0,Not Graduate,No,11040,300.0,197.0,360.0,1.0,Rural,N
1235,LP007327,Male,Yes,2,Graduate,Yes,7850,8621.0,308.0,180.0,1.0,Rural,Y
1236,LP007329,Male,Yes,2,Not Graduate,Yes,18845,5591.0,438.0,180.0,0.0,Urban,N
1237,LP007334,Female,No,1,Graduate,No,14676,5121.0,472.0,240.0,0.0,Rural,Y
1238,LP007338,Female,No,0,Graduate,No,10142,6985.0,306.0,360.0,0.0,Urban,N
1239,LP007338,Female,Yes,0,Not Graduate,Yes,13129,582.0,209.0,360.0,0.0,Rural,Y
1240,LP007366,Female,Yes,1,Graduate,Yes,8326,2420.0,401.0,360.0,1.0,Urban,Y
1241,LP007366,Female,No,2,Not Graduate,Yes,11262,3115.0,221.0,240.0,1.0,Urban,N
1242,LP007394,Female,No,2,Graduate,Yes,1520,8347.0,394.0,240.0,0.0,Urban,Y
1243,LP007396,Female,Yes,0,Graduate,Yes,3375,271.0,381.0,360.0,0.0,Urban,Y
1244,LP007405,Female,Yes,0,Not Graduate,No,2006,3873.0,92.0,360.0,0.0,Semiurban,Y
1245,LP007406,Female,Yes,2,Not Graduate,No,13714,4488.0,39.0,240.0,0.0,Urban,Y
1246,LP007411,Female,Yes,3+,Graduate,No,10422,3041.0,277.0,360.0,0.0,Rural,Y
1247,LP007413,Female,No,2,Graduate,Yes,3996,4971.0,294.0,180.0,1.0,Rural,N
1248,LP007414,Female,Yes,3+,Graduate,No,14047,7877.0,283.0,360.0,0.0,Semiurban,Y
1249,LP007419,Female,No,0,Not Graduate,No,3581,3396.0,341.0,240.0,0.0,Rural,Y
1250,LP007435,Male,No,0,Graduate,No,17468,3804.0,459.0,240.0,0.0,Urban,Y
1251,LP007439,Female,Yes,1,Not Graduate,Yes,10514,1290.0,33.0,360.0,0.0,Urban,N
1252,LP007439,Female,No,3+,Graduate,No,10447,7841.0,367.0,180.0,0.0,Semiurban,N
1253,LP007444,Male,No,3+,Not Graduate,Yes,4780,467.0,394.0,180.0,0.0,Rural,Y
1254,LP007456,Female,Yes,1,Graduate,Yes,10374,5006.0,202.0,360.0,1.0,Urban,Y
1255,LP007462,Female,Yes,2,Not Graduate,Yes,14450,7925.0,225.0,360.0,0.0,Semiurban,N
1256,LP007464,Male,No,3+,Graduate,Yes,10248,5059.0,302.0,180.0,0.0,Urban,N
1257,LP007465,Male,Yes,3+,Not Graduate,Yes,17948,5019.0,333.0,240.0,1.0,Semiurban,N
1258,LP007466,Female,Yes,1,Graduate,No,14249,8935.0,178.0,180.0,0.0,Semiurban,Y
1259,LP007470,Male,No,2,Graduate,No,15135,5020.0,295.0,360.0,1.0,Urban,N
1260,LP007481,Male,Yes,2,Not Graduate,Yes,2290,9180.0,298.0,240.0,1.0,Urban,Y
1261,LP007482,Female,Yes,0,Graduate,No,17906,1990.0,237.0,360.0,1.0,Semiurban,N
1262,LP007487,Female,No,3+,Graduate,No,8089,5468.0,102.0,240.0,0.0,Semiurban,Y
1263,LP007505,Female,No,1,Not Graduate,No,5096,986.0,170.0,180.0,0.0,Rural,N
1264,LP007508,Female,Yes,0,Not Graduate,No,6846,857.0,342.0,180.0,0.0,Rural,N
1265,LP007515,Male,Yes,1,Graduate,Yes,13983,525.0,362.0,240.0,0.0,Rural,N
1266,LP007524,Male,No,0,Not Graduate,No,5871,8891.0,278.0,180.0,1.0,Rural,Y
1267,LP007534,Female,Yes,0,Not Graduate,Yes,12485,898.0,232.0,360.0,0.0,Rural,N
1268,LP007544,Female,No,1,Not Graduate,No,19190,6285.0,278.0,240.0,0.0,Urban,Y
1269,LP007548,Female,Yes,0,Not Graduate,Yes,19310,9822.0,289.0,180.0,1.0,Rural,Y
1270,LP007558,Female,No,0,Graduate,No,11517,6306.0,230.0,360.0,1.0,Semiurban,N
1271,LP007569,Male,Yes,0,Not Graduate,Yes,16400,5091.0,375.0,360.0,1.0,Urban,Y
1272,LP007570,Female,Yes,0,Graduate,Yes,10350,191.0,231.0,360.0,1.0,Rural,N
1273,LP007570,Female,No,2,Graduate,Yes,9084,7128.0,268.0,240.0,1.0,Semiurban,Y
1274,LP007572,Female,Yes,0,Not Graduate,Yes,12431,9174.0,197.0,180.0,1.0,Semiurban,N
1275,LP007575,Male,No,2,Graduate,No,13007,697.0,499.0,240.0,0.0,Semiurban,Y
1276,LP007580,Female,Yes,2,Not Graduate,Yes,11726,4358.0,462.0,240.0,0.0,Semiurban,N
1277,LP007582,Male,Yes,1,Graduate,No,6417,5167.0,168.0,180.0,0.0,Semiurban,Y
1278,LP007593,Female,No,2,Not Graduate,Yes,14365,2537.0,334.0,180.0,0.0,Semiurban,Y
1279,LP007627,Male,No,1,Not Graduate,No,9041,3122.0,224.0,180.0,1.0,Semiurban,N
1280,LP007647,Female,Yes,3+,Graduate,Yes,2236,4002.0,261.0,240.0,1.0,Urban,Y
1281,LP007651,Female,Yes,3+,Graduate,Yes,8933,1479.0,238.0,240.0,1.0,Semiurban,N
1282,LP007654,Female,Yes,3+,Graduate,No,18170,903.0,172.0,360.0,1.0,Urban,N
1283,LP007654,Male,Yes,0,Not Graduate,No,17253,3075.0,50.0,360.0,1.0,Urban,Y
1284,LP007662,Female,Yes,2,Graduate,Yes,9558,8515.0,159.0,180.0,0.0,Semiurban,N
1285,LP007662,Female,No,0,Graduate,Yes,19710,9305.0,75.0,240.0,0.0,Urban,Y
1286,LP007676,Female,No,1,Not Graduate,Yes,6217,5410.0,58.0,240.0,1.0,Rural,Y
1287,LP007679,Male,No,1,Not Graduate,Yes,8770,4839.0,322.0,180.0,1.0,Rural,Y
1288,LP007701,Male,No,3+,Graduate,Yes,17920,9949.0,293.0,360.0,0.0,Rural,Y
1289,LP007706,Female,No,3+,Graduate,Yes,4171,4044.0,169.0,240.0,0.0,Urban,N
1290,LP007720,Female,No,1,Not Graduate,Yes,16375,2613.0,167.0,240.0,1.0,Urban,N
1291,LP007728,Male,Yes,0,Graduate,No,14727,3231.0,271.0,180.0,1.0,Rural,N
1292,LP007732,Male,No,0,Not Graduate,No,3763,4695.0,156.0,360.0,1.0,Semiurban,N
1293,LP007733,Male,No,2,Graduate,Yes,19447,9729.0,362.0,180.0,1.0,Semiurban,N
1294,LP007734,Female,No,3+,Not Graduate,No,8751,4574.0,493.0,360.0,1.0,Rural,Y
1295,LP007737,Female,Yes,2,Not Graduate,Yes,12167,2995.0,252.0,240.0,1.0,Semiurban,Y
1296,LP007739,Male,Yes,0,Graduate,No,11368,4373.0,274.0,180.0,0.0,Semiurban,Y
1297,LP007747,Female,Yes,1,Not Graduate,Yes,8718,2531.0,157.0,360.0,0.0,Semiurban,Y
1298,LP007747,Female,Yes,1,Graduate,Yes,10539,7405.0,349.0,360.0,1.0,Urban,Y
1299,LP007750,Female,No,3+,Not Graduate,Yes,8315,2521.0,254.0,180.0,0.0,Urban,N
1300,LP007755,Male,No,0,Graduate,Yes,16903,4015.0,178.0,240.0,1.0,Semiurban,N
1301,LP007757,Female,Yes,0,Not Graduate,Yes,12369,4724.0,43.0,360.0,1.0,Semiurban,N
1302,LP007772,Female,No,1,Graduate,No,4109,8841.0,301.0,180.0,0.0,Rural,N
1303,LP007790,Female,No,3+,Not Graduate,No,1820,3748.0,496.0,240.0,0.0,Urban,Y
1304,LP007792,Female,No,2,Graduate,No,15868,8138.0,263.0,240.0,1.0,Semiurban,N
1305,LP007796,Female,Yes,1,Not Graduate,Yes,6439,3446.0,482.0,180.0,0.0,Rural,Y
1306,LP007797,Female,Yes,1,Graduate,No,11693,5787.0,180.0,180.0,1.0,Urban,Y
1307,LP007802,Male,No,3+,Not Graduate,Yes,10230,7912.0,405.0,180.0,1.0,Rural,N
1308,LP007803,Male,No,3+,Not Graduate,Yes,8216,2171.0,116.0,360.0,1.0,Semiurban,Y
1309,LP007816,Male,Yes,1,Graduate,Yes,16726,1803.0,52.0,180.0,1.0,Urban,N
1310,LP007829,Male,No,0,Graduate,No,17254,8842.0,324.0,360.0,1.0,Semiurban,N
1311,LP007833,Male,Yes,1,Graduate,No,2545,1389.0,76.0,360.0,0.0,Urban,Y
1312,LP007840,Female,Yes,2,Not Graduate,No,2538,137.0,49.0,240.0,0.0,Urban,N
1313,LP007866,Male,Yes,3+,Graduate,No,14493,3371.0,457.0,180.0,0.0,Semiurban,Y
1314,LP007881,Male,No,2,Not Graduate,Yes,13483,2991.0,450.0,180.0,1.0,Semiurban,Y
1315,LP007881,Male,No,1,Not Graduate,No,13442,1960.0,264.0,180.0,1.0,Rural,Y
1316,LP007886,Male,No,3+,Graduate,Yes,17116,270.0,103.0,240.0,0.0,Urban,N
1317,LP007897,Female,No,2,Not Graduate,Yes,8229,3817.0,80.0,360.0,0.0,Urban,Y
1318,LP007915,Male,Yes,3+,Graduate,No,9265,5986.0,68.0,360.0,0.0,Urban,Y
1319,LP007919,Male,Yes,1,Graduate,No,15410,4589.0,203.0,240.0,0.0,Rural,Y
1320,LP007926,Male,No,3+,Graduate,Yes,6235,3803.0,50.0,240.0,1.0,Rural,N
1321,LP007927,Male,No,2,Graduate,No,18459,2915.0,146.0,360.0,1.0,Rural,Y
1322,LP007932,Male,No,1,Not Graduate,No,2392,114.0,52.0,360.0,0.0,Urban,Y
1323,LP007935,Male,Yes,2,Not Graduate,Yes,19161,2456.0,154.0,240.0,0.0,Urban,N
1324,LP007944,Female,No,0,Graduate,No,16918,390.0,202.0,180.0,0.0,Urban,N
1325,LP007947,Male,No,0,Graduate,Yes,1920,7281.0,64.0,360.0,0.0,Semiurban,Y
1326,LP007949,Male,Yes,2,Not Graduate,No,2288,5584.0,480.0,240.0,0.0,Rural,Y
1327,LP007962,Female,No,2,Not Graduate,No,4809,3965.0,481.0,360.0,1.0,Rural,N
1328,LP007966,Female,No,0,Graduate,Yes,14385,5157.0,102.0,240.0,0.0,Semiurban,N
1329,LP007968,Male,No,3+,Graduate,Yes,15772,5333.0,108.0,360.0,1.0,Semiurban,Y
1330,LP007975,Female,Yes,2,Not Graduate,No,2215,2863.0,500.0,240.0,1.0,Rural,Y
1331,LP007976,Male,No,3+,Not Graduate,Yes,5250,802.0,426.0,360.0,1.0,Semiurban,Y
1332,LP007978,Male,No,0,Graduate,No,5663,4918.0,357.0,360.0,0.0,Rural,N
1333,LP007992,Male,No,2,Not Graduate,No,6766,2425.0,157.0,180.0,0.0,Semiurban,Y
1334,LP007993,Male,No,0,Not Graduate,Yes,2704,701.0,412.0,240.0,1.0,Rural,Y
1335,LP007995,Male,Yes,1,Not Graduate,Yes,15458,7597.0,94.0,240.0,1.0,Urban,N
1336,LP008004,Female,Yes,3+,Graduate,Yes,3099,7311.0,436.0,240.0,0.0,Rural,N
1337,LP008006,Male,Yes,3+,Not Graduate,No,17813,1089.0,296.0,360.0,0.0,Urban,Y
1338,LP008007,Male,Yes,1,Not Graduate,No,5969,5011.0,168.0,180.0,1.0,Urban,Y
1339,LP008015,Female,No,0,Graduate,No,16500,7902.0,248.0,360.0,1.0,Rural,N
1340,LP008020,Female,No,1,Not Graduate,Yes,9056,3464.0,167.0,180.0,0.0,Semiurban,Y
1341,LP008042,Male,No,3+,Not Graduate,No,3819,7031.0,439.0,180.0,1.0,Rural,N
1342,LP008079,Female,No,2,Not Graduate,Yes,11122,4615.0,158.0,240.0,1.0,Rural,Y
1343,LP008079,Male,No,1,Not Graduate,Yes,3303,9817.0,465.0,240.0,0.0,Urban,N
1344,LP008084,Male,Yes,2,Not Graduate,Yes,8989,2648.0,329.0,180.0,0.0,Semiurban,Y
1345,LP008085,Male,No,0,Graduate,Yes,6612,1729.0,110.0,360.0,0.0,Urban,N
1346,LP008089,Male,Yes,2,Graduate,Yes,13245,9390.0,232.0,240.0,0.0,Semiurban,N
1347,LP008089,Male,Yes,1,Graduate,Yes,6679,6604.0,468.0,240.0,1.0,Urban,N
1348,LP008093,Female,Yes,1,Graduate,No,15511,8011.0,203.0,240.0,0.0,Semiurban,N
1349,LP008103,Female,No,1,Not Graduate,No,19318,2846.0,64.0,360.0,1.0,Urban,Y
1350,LP008111,Female,No,1,Graduate,Yes,4273,2510.0,96.0,240.0,0.0,Urban,Y
1351,LP008116,Female,No,2,Graduate,Yes,18420,1835.0,119.0,180.0,0.0,Urban,Y
1352,LP008119,Male,No,0,Graduate,Yes,7668,8902.0,310.0,360.0,1.0,Urban,Y
1353,LP008126,Female,No,2,Graduate,Yes,14147,9304.0,33.0,180.0,1.0,Semiurban,Y
1354,LP008127,Female,No,0,Not Graduate,Yes,9297,7081.0,44.0,180.0,1.0,Rural,N
1355,LP008141,Male,Yes,2,Not Graduate,No,18243,5011.0,439.0,180.0,1.0,Semiurban,N
1356,LP008147,Female,Yes,3+,Not Graduate,Yes,12249,2278.0,368.0,240.0,1.0,Urban,N
1357,LP008152,Female,Yes,1,Graduate,No,15508,6391.0,117.0,240.0,1.0,Rural,N
1358,LP008193,Male,Yes,3+,Not Graduate,No,14641,9981.0,152.0,180.0,0.0,Urban,Y
1359,LP008200,Male,Yes,1,Not Graduate,No,7565,1954.0,498.0,360.0,0.0,Semiurban,N
1360,LP008201,Female,Yes,3+,Not Graduate,Yes,13704,3392.0,54.0,360.0,1.0,Urban,Y
1361,LP008221,Male,No,1,Graduate,Yes,8319,5063.0,475.0,180.0,0.0,Urban,Y
1362,LP008222,Male,Yes,1,Not Graduate,No,5477,3922.0,418.0,180.0,1.0,Semiurban,Y
1363,LP008224,Female,No,2,Not Graduate,Yes,11461,2183.0,424.0,360.0,1.0,Rural,Y
1364,LP008230,Male,Yes,0,Graduate,No,15345,4726.0,312.0,360.0,1.0,Rural,Y
1365,LP008238,Male,No,1,Graduate,No,7507,2143.0,114.0,360.0,1.0,Rural,Y
1366,LP008247,Female,Yes,0,Not Graduate,Yes,14772,7218.0,291.0,180.0,1.0,Semiurban,Y
1367,LP008250,Female,Yes,1,Graduate,No,6890,3701.0,33.0,180.0,1.0,Semiurban,N
1368,LP008255,Male,No,3+,Graduate,Yes,4918,8310.0,341.0,180.0,1.0,Rural,Y
1369,LP008256,Female,Yes,3+,Not Graduate,No,14876,5576.0,29.0,240.0,0.0,Semiurban,Y
1370,LP008263,Female,No,1,Not Graduate,Yes,12701,8879.0,377.0,180.0,0.0,Semiurban,Y
1371,LP008264,Male,No,2,Graduate,Yes,4625,479.0,462.0,240.0,0.0,Semiurban,N
1372,LP008270,Male,Yes,2,Not Graduate,Yes,6735,4773.0,363.0,180.0,0.0,Semiurban,Y
1373,LP008270,Female,Yes,0,Not Graduate,No,10355,2524.0,275.0,360.0,0.0,Urban,Y
1374,LP008274,Male,Yes,2,Not Graduate,No,14387,1865.0,224.0,360.0,0.0,Urban,Y
1375,LP008281,Female,No,1,Not Graduate,No,10009,3807.0,420.0,180.0,1.0,Semiurban,N
1376,LP008283,Male,No,0,Graduate,Yes,11222,4093.0,62.0,360.0,0.0,Urban,Y
1377,LP008283,Female,No,2,Not Graduate,No,6450,7487.0,320.0,180.0,0.0,Semiurban,N
1378,LP008289,Male,Yes,1,Not Graduate,No,10092,9466.0,230.0,240.0,1.0,Urban,Y
1379,LP008330,Male,No,0,Graduate,No,8964,3504.0,172.0,240.0,1.0,Rural,Y
1380,LP008338,Female,No,2,Not Graduate,Yes,10548,7872.0,22.0,360.0,1.0,Rural,N
